component_label,voxel_count,volume_um3,is_open
294,2,7247.757311999999,False
295,2,7247.757311999999,False
296,1,3623.8786559999994,False
297,4,14495.514623999998,False
298,3,10871.635967999999,False
299,19,68853.69446399999,False
300,2,7247.757311999999,False
301,1,3623.8786559999994,False
302,2,7247.757311999999,False
303,1,3623.8786559999994,False
304,4,14495.514623999998,False
305,3,10871.635967999999,False
306,3,10871.635967999999,True
307,1,3623.8786559999994,False
308,8,28991.029247999995,False
309,1,3623.8786559999994,False
310,1,3623.8786559999994,False
311,4,14495.514623999998,False
312,1,3623.8786559999994,False
313,1,3623.8786559999994,False
314,3,10871.635967999999,False
315,1,3623.8786559999994,False
316,1,3623.8786559999994,False
317,7,25367.150591999995,False
318,5,18119.393279999997,True
319,1,3623.8786559999994,False
320,2,7247.757311999999,False
321,2,7247.757311999999,False
322,1,3623.8786559999994,False
323,3,10871.635967999999,True
324,1,3623.8786559999994,True
325,1,3623.8786559999994,True
326,4,14495.514623999998,False
327,1,3623.8786559999994,False
328,5,18119.393279999997,False
329,4,14495.514623999998,False
330,561,2032995.9260159996,False
331,6,21743.271935999997,False
332,1,3623.8786559999994,False
333,1,3623.8786559999994,False
334,1,3623.8786559999994,False
335,1,3623.8786559999994,False
336,15,54358.17983999999,False
337,47,170322.29683199996,False
338,1,3623.8786559999994,False
339,10,36238.78655999999,False
340,1,3623.8786559999994,False
341,1,3623.8786559999994,False
342,1,3623.8786559999994,False
343,2,7247.757311999999,False
344,3,10871.635967999999,False
345,1,3623.8786559999994,False
346,2,7247.757311999999,False
347,1,3623.8786559999994,False
348,1,3623.8786559999994,False
349,1,3623.8786559999994,False
350,1,3623.8786559999994,False
351,11,39862.665215999994,False
352,1,3623.8786559999994,False
353,3,10871.635967999999,False
354,1,3623.8786559999994,False
355,1,3623.8786559999994,False
356,2,7247.757311999999,False
357,4,14495.514623999998,False
358,1,3623.8786559999994,False
359,1,3623.8786559999994,False
360,1,3623.8786559999994,True
361,4,14495.514623999998,True
362,3,10871.635967999999,True
363,2,7247.757311999999,False
364,1,3623.8786559999994,False
365,2,7247.757311999999,False
366,1,3623.8786559999994,False
367,14,50734.30118399999,False
368,1,3623.8786559999994,False
369,7,25367.150591999995,False
370,1,3623.8786559999994,False
371,2,7247.757311999999,False
372,6,21743.271935999997,False
373,1,3623.8786559999994,False
374,1,3623.8786559999994,False
375,2,7247.757311999999,False
376,4,14495.514623999998,False
377,1,3623.8786559999994,False
378,1,3623.8786559999994,False
379,1,3623.8786559999994,False
380,1,3623.8786559999994,False
381,1,3623.8786559999994,False
382,1,3623.8786559999994,False
383,2,7247.757311999999,False
384,1,3623.8786559999994,False
385,4,14495.514623999998,False
386,1,3623.8786559999994,False
387,4,14495.514623999998,False
388,3,10871.635967999999,False
389,3,10871.635967999999,False
390,28,101468.60236799998,False
391,2,7247.757311999999,False
392,1,3623.8786559999994,False
393,1,3623.8786559999994,False
394,1,3623.8786559999994,False
395,1,3623.8786559999994,True
396,3,10871.635967999999,True
397,1,3623.8786559999994,True
398,7,25367.150591999995,True
399,1,3623.8786559999994,False
400,2,7247.757311999999,False
401,1,3623.8786559999994,False
402,1,3623.8786559999994,False
403,2,7247.757311999999,False
404,6,21743.271935999997,False
405,2,7247.757311999999,False
406,1,3623.8786559999994,False
407,1,3623.8786559999994,False
408,63,228304.35532799998,False
409,2,7247.757311999999,False
410,3,10871.635967999999,False
411,2,7247.757311999999,False
412,1,3623.8786559999994,False
413,4,14495.514623999998,False
414,1,3623.8786559999994,False
415,1,3623.8786559999994,True
416,9,32614.907903999996,False
417,2,7247.757311999999,False
418,3,10871.635967999999,True
419,1,3623.8786559999994,False
420,1,3623.8786559999994,False
